1,12,13,12,14,15,14,15,14,15,14,15,14,15,12,13,12,10,10,11,11,11,11,11,11,0,1,13,12,13,12,13,14,15,13,12,13,12,13,0
1,13,12,13,12,14,15,14,15,14,15,14,15,12,13,12,13,10,10,11,11,11,11,11,11,0,1,12,13,12,13,14,15,14,15,13,12,13,12,0
1,12,13,12,13,12,14,15,14,15,14,15,12,13,12,13,12,0,1,11,11,11,11,11,11,10,10,13,12,13,14,15,14,15,14,15,13,12,13,0
1,13,12,13,12,13,12,14,15,14,15,12,13,12,13,12,13,0,1,11,11,11,11,11,11,10,10,12,13,14,15,14,15,14,15,14,15,13,12,0
1,12,13,12,13,12,13,12,14,15,12,13,12,13,12,13,12,0,1,11,11,11,11,11,11,0,1,13,14,15,14,15,14,15,14,15,14,15,13,0
1,13,12,13,12,13,12,13,12,12,13,12,13,12,13,12,13,0,1,11,11,11,11,11,11,0,8,2,2,2,2,2,2,2,2,2,2,2,2,8
1,12,13,12,13,12,13,12,13,13,12,13,12,13,12,13,12,0,1,11,11,11,11,11,11,0,8,3,3,3,3,3,3,3,3,3,3,3,3,8
1,13,12,13,12,13,12,13,14,15,13,12,13,12,13,12,13,0,1,11,11,11,11,11,11,0,1,10,10,10,10,10,10,10,10,10,10,10,10,0
1,12,13,12,13,12,13,14,15,14,15,13,12,13,12,13,12,0,1,11,11,11,11,11,11,0,1,10,10,10,10,10,10,10,10,10,10,10,10,0
1,13,12,13,12,13,14,15,14,15,14,15,13,12,13,12,13,0,1,11,11,11,11,11,11,0,1,10,10,10,10,10,10,10,10,10,10,10,10,0
1,12,13,12,13,14,15,14,15,14,15,14,15,13,12,13,12,0,1,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
1,13,12,13,14,15,14,15,14,15,14,15,14,15,13,12,13,0,1,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
1,12,13,14,15,14,15,14,15,14,15,14,15,14,15,13,12,0,1,11,11,11,11,11,11,0,1,10,10,10,10,10,10,10,10,10,10,10,10,0
1,13,14,15,14,15,14,15,14,15,14,15,14,15,14,15,13,0,1,11,11,11,11,11,11,0,1,10,10,10,10,10,10,10,10,10,10,10,10,0
1,14,15,14,15,14,15,14,15,14,15,14,15,14,15,14,15,0,1,11,11,11,11,11,11,0,1,10,10,10,10,10,10,10,10,10,10,10,10,0
8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,8,2,2,2,2,2,2,8,8,2,2,2,2,2,2,2,2,2,2,2,2,0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
