1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,10,11,10,11,10,11,10,11,10,11,10,10,12,13,12,13,0,1,4,4,4,4,4,4,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,12,10,11,10,11,10,11,10,11,10,10,12,13,12,13,12,0,1,4,4,4,4,4,4,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,13,12,10,11,10,11,10,11,10,11,12,13,12,13,12,13,0,1,4,4,4,4,4,4,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,12,13,12,10,11,10,11,10,11,12,13,12,13,12,13,12,0,1,2,2,2,2,2,2,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,13,12,13,12,10,11,10,11,12,13,12,13,12,13,12,13,0,1,3,3,3,3,3,3,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,12,13,12,13,12,10,11,12,13,12,13,12,13,12,13,12,18,18,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,13,12,13,12,13,12,12,13,12,13,12,13,12,13,12,13,18,18,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,12,13,12,13,12,13,13,12,13,12,13,12,13,12,13,12,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,13,12,13,12,13,10,11,13,12,13,12,13,12,13,12,13,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,12,13,12,13,10,11,10,11,13,12,13,12,13,12,13,12,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,13,12,13,10,11,10,11,10,11,13,12,13,12,13,12,13,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,12,13,10,11,10,11,10,11,10,11,13,12,13,12,13,12,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,12,13,10,11,10,11,10,11,10,11,10,11,13,12,13,12,13,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,13,12,13,10,11,10,11,10,11,10,11,10,11,10,11,13,12,13,12,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,12,13,10,11,10,11,10,11,10,11,10,11,10,11,10,11,13,12,13,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,13,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,13,12,0,1,19,19,19,19,19,19,0
1,4,4,4,4,4,4,4,4,4,4,1,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,13,0,1,19,19,19,19,19,19,0
0,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,19,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,19,19,19,19,0
0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,19,19,19,19,19,0
1,66,66,0,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,1,96,18,18,9,18,18,18,18,18,18,18,18,19,19,19,19,19,19,0
1,19,19,0,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,1,97,18,18,21,18,18,18,18,18,18,18,18,19,19,19,19,19,19,0
1,16,17,0,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,1,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,0
1,6,7,0,1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,1,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,0
1,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,1,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,0
1,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,1,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,0
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
